948,2022-11-10,2,11,23~44,51,49.07818,0~33,Good
949,2022-11-10,2,14,1~22,17,49.07818,0~33,Very Good
950,2022-11-10,2,3,1~22,30,20,0~33,Very Good
951,2022-11-10,8,2,1~22,17,23,0~33,Very Good
952,2022-11-10,5,1,1~22,2,24,0~33,Very Good
953,2022-11-10,2,2,1~22,15,22,0~33,Very Good
954,2022-11-10,0,1,1~22,10,21,0~33,Very Good
955,2022-11-10,0,1,1~22,0,24,0~33,Very Good
956,2022-11-10,5,2,23~44,22,112,68~101,Fair
957,2022-11-10,5,5,45~65,30,97,68~101,Fair
958,2022-11-10,12,5,45~65,81,47,68~101,Fair
959,2022-11-10,10,7,45~65,55,49.07818,68~101,Fair
960,2022-11-10,5,5,45~65,52,87,68~101,Fair
961,2022-11-10,5,5,45~65,42,74,68~101,Good
962,2022-11-10,8,5,45~65,40,87,68~101,Fair
963,2022-11-10,5,3,45~65,28,77,34~67,Good
964,2022-11-10,8,3,45~65,32,118,68~101,Poor
965,2022-11-10,8,9,45~65,55,49.07818,68~101,Fair
966,2022-11-10,5,5,45~65,50,54,68~101,Fair
967,2022-11-10,5,3,45~65,38,77,68~101,Fair
968,2022-11-10,2,3,23~44,18,74,68~101,Good
969,2022-11-10,5,8,45~65,47,67,68~101,Good
970,2022-11-10,2,3,45~65,45,64,68~101,Good
971,2022-11-10,8,2,23~44,27,80,68~101,Good
972,2022-11-10,2,3,45~65,23,80,68~101,Good
973,2022-11-10,8,3,45~65,28,67,68~101,Good
974,2022-11-10,10,2,23~44,23,49.07818,34~67,Good
975,2022-11-10,5,3,45~65,18,61,34~67,Good
976,2022-11-10,2,3,45~65,22,64,68~101,Good
977,2022-11-10,8,3,45~65,20,44,68~101,Good
978,2022-11-10,12,3,66~87,30,87,68~101,Fair
979,2022-11-10,5,5,45~65,30,108,68~101,Fair
980,2022-11-10,12,3,45~65,23,44,68~101,Good
981,2022-11-10,10,5,45~65,28,49.07818,34~67,Good
982,2022-11-10,20,6,45~65,40,43,68~101,Good
983,2022-11-10,5,5,45~65,50,50,68~101,Good
984,2022-11-10,8,6,23~44,43,61,34~67,Good
985,2022-11-10,8,6,45~65,40,67,34~67,Good
986,2022-11-10,8,5,45~65,51,44,34~67,Good
987,2022-11-10,5,3,23~44,47,34,68~101,Good
988,2022-11-10,5,3,45~65,25,93,68~101,Fair
989,2022-11-10,8,5,23~44,28,46,34~67,Good
990,2022-11-10,8,5,23~44,32,49.07818,34~67,Very Good
991,2022-11-10,5,3,23~44,38,36,34~67,Very Good
992,2022-11-10,5,2,1~22,22,46,34~67,Very Good
993,2022-11-10,8,5,23~44,48,31,34~67,Very Good
994,2022-11-10,0,2,1~22,33,25,0~33,Very Good
995,2022-11-10,2,5,1~22,32,17,0~33,Very Good
996,2022-11-10,20,3,1~22,33,22,0~33,Very Good
997,2022-11-10,5,3,1~22,37,20,0~33,Very Good
998,2022-11-10,15,5,1~22,35,21,0~33,Very Good
999,2022-11-10,5,10,1~22,40,49.07818,0~33,Very Good
1000,2022-11-10,5,2,1~22,33,17,0~33,Very Good
